LOKI:	 Q: 0.0869432 ;	1.13485 ;	1.86787 ;	-3.99474e-07 ;	-0.921528 ;	-1.77544e-07 ;	|Torque: 0.0877595 ;	 4.60799 ;	 -0.0983332 ;	 0.000274228 ;	 0.939213 ;	 -0.62607 ;	 |MotorD: 184.981 ;	 0 ;|t 58.5063 ;	 245.022 ;	 0.000174865 ;|t 2303.99 ;	 197.021 ;	 0 ;|t -49.1666 ;	 180 ;	 0 ;|t 0.270842 ;	 232.8 ;	 0 ;|t -695.673 ;	 127.2 ;	 0 ;|t 0.0397884 ;	 14682
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921529 ;	-1.77544e-07 ;	|Torque: 0.0869895 ;	 4.60969 ;	 -0.100069 ;	 2.66594e-05 ;	 0.938556 ;	 -0.625697 ;	 |MotorD: 184.982 ;	 0 ;|t 57.993 ;	 245.022 ;	 -0.00178374 ;|t 2304.84 ;	 197.021 ;	 0 ;|t -50.0347 ;	 180 ;	 0 ;|t 0.0263303 ;	 232.8 ;	 0 ;|t -695.223 ;	 127.2 ;	 0 ;|t 0.00352055 ;	 14682
FRIGG:	 Q: 0.0869458 ;	1.13485 ;	1.86787 ;	5.99211e-07 ;	-0.921528 ;	-4.4386e-08 ;	|Torque: 0.0861288 ;	 4.60829 ;	 -0.0986765 ;	 -0.000273375 ;	 0.938981 ;	 -0.626058 ;	 |MotorD: 184.982 ;	 0 ;|t 57.4192 ;	 245.022 ;	 -0.00022932 ;|t 2304.15 ;	 197.021 ;	 0 ;|t -49.3382 ;	 180 ;	 0 ;|t -0.27 ;	 232.8 ;	 0 ;|t -695.581 ;	 127.2 ;	 0 ;|t -0.0396449 ;	 14682
THOR:	 Q: 0 ;	1.34258 ;	1.75149 ;	0 ;	-1.15841 ;	-1.565 ;	|Torque: -9.76918e-07 ;	 2.65051 ;	 1.16689 ;	 -1.3882e-05 ;	 0.440551 ;	 -2.36939 ;	 |MotorD: 180 ;	 0 ;|t -0.000651278 ;	 256.924 ;	 -0.410126 ;|t 1325.26 ;	 190.353 ;	 0 ;|t 583.447 ;	 180 ;	 0 ;|t -0.0137106 ;	 111.87 ;	 0 ;|t -1479.5 ;	 -20.8738 ;	 0 ;|t -1153.16 ;	 14726
LOKI:	 Q: 0.0869432 ;	1.13485 ;	1.86787 ;	-5.99211e-07 ;	-0.921528 ;	-1.77544e-07 ;	|Torque: 0.0877722 ;	 4.60795 ;	 -0.0983094 ;	 0.000256846 ;	 0.939198 ;	 -0.626076 ;	 |MotorD: 184.981 ;	 0 ;|t 58.5148 ;	 245.022 ;	 0.00016033 ;|t 2303.98 ;	 197.021 ;	 0 ;|t -49.1547 ;	 180 ;	 0 ;|t 0.253675 ;	 232.8 ;	 0 ;|t -695.671 ;	 127.2 ;	 0 ;|t 0.0309617 ;	 14726
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921529 ;	-1.77544e-07 ;	|Torque: 0.0869926 ;	 4.60963 ;	 -0.100053 ;	 2.56952e-05 ;	 0.938541 ;	 -0.625689 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9951 ;	 245.022 ;	 -0.00152402 ;|t 2304.81 ;	 197.021 ;	 0 ;|t -50.0263 ;	 180 ;	 0 ;|t 0.0253779 ;	 232.8 ;	 0 ;|t -695.212 ;	 127.2 ;	 0 ;|t 0.00285672 ;	 14726
FRIGG:	 Q: 0.0869461 ;	1.13485 ;	1.86787 ;	7.98948e-07 ;	-0.921528 ;	-4.4386e-08 ;	|Torque: 0.0861257 ;	 4.60827 ;	 -0.0986589 ;	 -0.000246303 ;	 0.939003 ;	 -0.626051 ;	 |MotorD: 184.982 ;	 0 ;|t 57.4172 ;	 245.022 ;	 -0.000197068 ;|t 2304.14 ;	 197.021 ;	 0 ;|t -49.3295 ;	 180 ;	 0 ;|t -0.243263 ;	 232.8 ;	 0 ;|t -695.585 ;	 127.2 ;	 0 ;|t -0.027427 ;	 14726
THOR:	 Q: 0 ;	1.34224 ;	1.75175 ;	1.99737e-07 ;	-1.15842 ;	-1.565 ;	|Torque: 7.65885e-07 ;	 2.87791 ;	 0.974056 ;	 -1.29637e-05 ;	 0.435408 ;	 -2.36596 ;	 |MotorD: 180 ;	 0 ;|t 0.00051059 ;	 256.905 ;	 -0.712067 ;|t 1438.96 ;	 190.368 ;	 0 ;|t 487.028 ;	 180 ;	 0 ;|t -0.0128036 ;	 111.871 ;	 0 ;|t -1475.69 ;	 -20.8743 ;	 0 ;|t -1153.16 ;	 14764
LOKI:	 Q: 0.0869426 ;	1.13485 ;	1.86787 ;	-5.99211e-07 ;	-0.921528 ;	-1.77544e-07 ;	|Torque: 0.0875947 ;	 4.60801 ;	 -0.098357 ;	 0.000164403 ;	 0.939153 ;	 -0.626084 ;	 |MotorD: 184.981 ;	 0 ;|t 58.3964 ;	 245.022 ;	 6.48579e-05 ;|t 2304.01 ;	 197.021 ;	 0 ;|t -49.1785 ;	 180 ;	 0 ;|t 0.162373 ;	 232.8 ;	 0 ;|t -695.659 ;	 127.2 ;	 0 ;|t 0.0101663 ;	 14764
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921529 ;	-8.8772e-08 ;	|Torque: 0.0869825 ;	 4.60918 ;	 -0.0995869 ;	 2.01863e-05 ;	 0.938713 ;	 -0.625806 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9883 ;	 245.022 ;	 -0.000316734 ;|t 2304.59 ;	 197.021 ;	 0 ;|t -49.7935 ;	 180 ;	 0 ;|t 0.0199371 ;	 232.8 ;	 0 ;|t -695.342 ;	 127.2 ;	 0 ;|t 0.00144415 ;	 14764
FRIGG:	 Q: 0.0869464 ;	1.13485 ;	1.86787 ;	7.98948e-07 ;	-0.921528 ;	0 ;	|Torque: 0.0862956 ;	 4.60825 ;	 -0.0986302 ;	 -0.000163672 ;	 0.939032 ;	 -0.62604 ;	 |MotorD: 184.982 ;	 0 ;|t 57.5304 ;	 245.022 ;	 -7.48229e-05 ;|t 2304.12 ;	 197.021 ;	 0 ;|t -49.3151 ;	 180 ;	 0 ;|t -0.161651 ;	 232.8 ;	 0 ;|t -695.589 ;	 127.2 ;	 0 ;|t -0.0102741 ;	 14764
THOR:	 Q: 0 ;	1.34146 ;	1.75239 ;	1.99737e-07 ;	-1.15844 ;	-1.565 ;	|Torque: 1.11835e-05 ;	 3.26735 ;	 0.636652 ;	 -8.06827e-06 ;	 0.425592 ;	 -2.35942 ;	 |MotorD: 180 ;	 0 ;|t 0.00745566 ;	 256.86 ;	 -1.0516 ;|t 1633.68 ;	 190.405 ;	 0 ;|t 318.326 ;	 180 ;	 0 ;|t -0.00796866 ;	 111.872 ;	 0 ;|t -1468.41 ;	 -20.8754 ;	 0 ;|t -1153.16 ;	 14802
LOKI:	 Q: 0.0869426 ;	1.13485 ;	1.86787 ;	-5.99211e-07 ;	-0.921528 ;	-1.33158e-07 ;	|Torque: 0.0872377 ;	 4.60807 ;	 -0.098421 ;	 4.3306e-05 ;	 0.939128 ;	 -0.626091 ;	 |MotorD: 184.981 ;	 0 ;|t 58.1584 ;	 245.022 ;	 -5.28061e-05 ;|t 2304.04 ;	 197.021 ;	 0 ;|t -49.2105 ;	 180 ;	 0 ;|t 0.0427714 ;	 232.8 ;	 0 ;|t -695.654 ;	 127.2 ;	 0 ;|t -0.00348343 ;	 14802
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921529 ;	-8.8772e-08 ;	|Torque: 0.0869553 ;	 4.60844 ;	 -0.0988111 ;	 9.56794e-06 ;	 0.938969 ;	 -0.62598 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9702 ;	 245.022 ;	 0.000908961 ;|t 2304.22 ;	 197.021 ;	 0 ;|t -49.4056 ;	 180 ;	 0 ;|t 0.00944982 ;	 232.8 ;	 0 ;|t -695.533 ;	 127.2 ;	 0 ;|t -8.80257e-05 ;	 14802
FRIGG:	 Q: 0.0869464 ;	1.13485 ;	1.86787 ;	7.98948e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0866536 ;	 4.60816 ;	 -0.0985453 ;	 -4.28563e-05 ;	 0.93908 ;	 -0.626048 ;	 |MotorD: 184.982 ;	 0 ;|t 57.7691 ;	 245.022 ;	 8.02541e-05 ;|t 2304.08 ;	 197.021 ;	 0 ;|t -49.2726 ;	 180 ;	 0 ;|t -0.0423272 ;	 232.8 ;	 0 ;|t -695.612 ;	 127.2 ;	 0 ;|t 0.00317294 ;	 14802
THOR:	 Q: 0 ;	1.34043 ;	1.75325 ;	1.99737e-07 ;	-1.15848 ;	-1.565 ;	|Torque: 2.67809e-05 ;	 3.65787 ;	 0.310929 ;	 -1.37e-06 ;	 0.368447 ;	 -2.32132 ;	 |MotorD: 180 ;	 0 ;|t 0.0178539 ;	 256.801 ;	 -1.2681 ;|t 1828.93 ;	 190.454 ;	 0 ;|t 155.465 ;	 180 ;	 0 ;|t -0.00135309 ;	 111.874 ;	 0 ;|t -1426.08 ;	 -20.878 ;	 0 ;|t -1153.16 ;	 14843
LOKI:	 Q: 0.0869432 ;	1.13485 ;	1.86787 ;	-3.99474e-07 ;	-0.921528 ;	-1.33158e-07 ;	|Torque: 0.0869825 ;	 4.60814 ;	 -0.0984589 ;	 -2.18019e-05 ;	 0.939097 ;	 -0.626073 ;	 |MotorD: 184.981 ;	 0 ;|t 57.9883 ;	 245.022 ;	 -0.000119177 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2295 ;	 180 ;	 0 ;|t -0.0215327 ;	 232.8 ;	 0 ;|t -695.632 ;	 127.2 ;	 0 ;|t -0.00425528 ;	 14843
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921529 ;	-1.77544e-07 ;	|Torque: 0.0869247 ;	 4.60801 ;	 -0.0983203 ;	 5.14238e-07 ;	 0.939139 ;	 -0.626094 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9498 ;	 245.022 ;	 0.0012321 ;|t 2304.01 ;	 197.021 ;	 0 ;|t -49.1602 ;	 180 ;	 0 ;|t 0.00050789 ;	 232.8 ;	 0 ;|t -695.659 ;	 127.2 ;	 0 ;|t -0.0007981 ;	 14843
FRIGG:	 Q: 0.0869458 ;	1.13485 ;	1.86787 ;	3.99474e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869069 ;	 4.60809 ;	 -0.0984697 ;	 2.18185e-05 ;	 0.939113 ;	 -0.626068 ;	 |MotorD: 184.982 ;	 0 ;|t 57.938 ;	 245.022 ;	 0.000155746 ;|t 2304.05 ;	 197.021 ;	 0 ;|t -49.2348 ;	 180 ;	 0 ;|t 0.0215491 ;	 232.8 ;	 0 ;|t -695.635 ;	 127.2 ;	 0 ;|t 0.0038358 ;	 14843
THOR:	 Q: 0 ;	1.3393 ;	1.7542 ;	0 ;	-1.15867 ;	-1.565 ;	|Torque: 3.89711e-05 ;	 3.98622 ;	 0.0258425 ;	 3.37061e-06 ;	 0.215511 ;	 -2.21936 ;	 |MotorD: 180 ;	 0 ;|t 0.0259808 ;	 256.736 ;	 -1.31037 ;|t 1993.11 ;	 190.508 ;	 0 ;|t 12.9212 ;	 180 ;	 0 ;|t 0.003329 ;	 111.885 ;	 0 ;|t -1312.8 ;	 -20.8888 ;	 0 ;|t -1153.16 ;	 14881
LOKI:	 Q: 0.0869437 ;	1.13485 ;	1.86787 ;	-1.99737e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869367 ;	 4.60814 ;	 -0.09849 ;	 -2.3756e-05 ;	 0.939087 ;	 -0.626059 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9578 ;	 245.022 ;	 -0.000115899 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.245 ;	 180 ;	 0 ;|t -0.0234628 ;	 232.8 ;	 0 ;|t -695.62 ;	 127.2 ;	 0 ;|t -0.000589424 ;	 14881
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-1.33158e-07 ;	|Torque: 0.0869083 ;	 4.60796 ;	 -0.0982761 ;	 -3.53729e-06 ;	 0.939163 ;	 -0.62611 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9389 ;	 245.022 ;	 0.000836335 ;|t 2303.98 ;	 197.021 ;	 0 ;|t -49.138 ;	 180 ;	 0 ;|t -0.00349362 ;	 232.8 ;	 0 ;|t -695.677 ;	 127.2 ;	 0 ;|t -0.000798906 ;	 14881
FRIGG:	 Q: 0.0869453 ;	1.13485 ;	1.86787 ;	1.99737e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869517 ;	 4.60807 ;	 -0.098445 ;	 2.36718e-05 ;	 0.939122 ;	 -0.626081 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9678 ;	 245.022 ;	 0.000140421 ;|t 2304.03 ;	 197.021 ;	 0 ;|t -49.2225 ;	 180 ;	 0 ;|t 0.0233796 ;	 232.8 ;	 0 ;|t -695.646 ;	 127.2 ;	 0 ;|t 0.000328021 ;	 14881
THOR:	 Q: 0 ;	1.3393 ;	1.7542 ;	0 ;	-1.15867 ;	-1.565 ;	|Torque: 3.89711e-05 ;	 3.98622 ;	 0.0258425 ;	 3.37061e-06 ;	 0.215511 ;	 -2.21936 ;	 |MotorD: 180 ;	 0 ;|t 0.0259808 ;	 256.736 ;	 -1.31037 ;|t 1993.11 ;	 190.508 ;	 0 ;|t 12.9212 ;	 180 ;	 0 ;|t 0.003329 ;	 111.885 ;	 0 ;|t -1312.8 ;	 -20.8888 ;	 0 ;|t -1153.16 ;	 14921
LOKI:	 Q: 0.0869437 ;	1.13485 ;	1.86787 ;	-1.99737e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869367 ;	 4.60814 ;	 -0.09849 ;	 -2.3756e-05 ;	 0.939087 ;	 -0.626059 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9578 ;	 245.022 ;	 -0.000115899 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.245 ;	 180 ;	 0 ;|t -0.0234628 ;	 232.8 ;	 0 ;|t -695.62 ;	 127.2 ;	 0 ;|t -0.000589424 ;	 14921
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-1.33158e-07 ;	|Torque: 0.0869083 ;	 4.60796 ;	 -0.0982761 ;	 -3.53729e-06 ;	 0.939163 ;	 -0.62611 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9389 ;	 245.022 ;	 0.000836335 ;|t 2303.98 ;	 197.021 ;	 0 ;|t -49.138 ;	 180 ;	 0 ;|t -0.00349362 ;	 232.8 ;	 0 ;|t -695.677 ;	 127.2 ;	 0 ;|t -0.000798906 ;	 14921
FRIGG:	 Q: 0.0869453 ;	1.13485 ;	1.86787 ;	1.99737e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869517 ;	 4.60807 ;	 -0.098445 ;	 2.36718e-05 ;	 0.939122 ;	 -0.626081 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9678 ;	 245.022 ;	 0.000140421 ;|t 2304.03 ;	 197.021 ;	 0 ;|t -49.2225 ;	 180 ;	 0 ;|t 0.0233796 ;	 232.8 ;	 0 ;|t -695.646 ;	 127.2 ;	 0 ;|t 0.000328021 ;	 14921
THOR:	 Q: 0 ;	1.33817 ;	1.75517 ;	0 ;	-1.159 ;	-1.565 ;	|Torque: 4.36022e-05 ;	 4.26697 ;	 -0.227364 ;	 4.51056e-06 ;	 0.0628587 ;	 -2.1176 ;	 |MotorD: 180 ;	 0 ;|t 0.0290681 ;	 256.671 ;	 -1.26461 ;|t 2133.49 ;	 190.564 ;	 0 ;|t -113.682 ;	 180 ;	 0 ;|t 0.00445487 ;	 111.904 ;	 0 ;|t -1199.72 ;	 -20.9078 ;	 0 ;|t -1153.16 ;	 14967
LOKI:	 Q: 0.086944 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869684 ;	 4.60815 ;	 -0.0985013 ;	 -5.62806e-06 ;	 0.939099 ;	 -0.62606 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9789 ;	 245.022 ;	 -7.65779e-05 ;|t 2304.08 ;	 197.021 ;	 0 ;|t -49.2506 ;	 180 ;	 0 ;|t -0.00555857 ;	 232.8 ;	 0 ;|t -695.626 ;	 127.2 ;	 0 ;|t 0.00327001 ;	 14967
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-1.77544e-07 ;	|Torque: 0.0869047 ;	 4.60807 ;	 -0.0983652 ;	 -3.55559e-06 ;	 0.939124 ;	 -0.626083 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9365 ;	 245.022 ;	 0.000380645 ;|t 2304.04 ;	 197.021 ;	 0 ;|t -49.1826 ;	 180 ;	 0 ;|t -0.00351169 ;	 232.8 ;	 0 ;|t -695.648 ;	 127.2 ;	 0 ;|t -0.000392323 ;	 14967
FRIGG:	 Q: 0.086945 ;	1.13485 ;	1.86787 ;	1.99737e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869197 ;	 4.60806 ;	 -0.0984412 ;	 5.51382e-06 ;	 0.939107 ;	 -0.626077 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9465 ;	 245.022 ;	 8.74966e-05 ;|t 2304.03 ;	 197.021 ;	 0 ;|t -49.2206 ;	 180 ;	 0 ;|t 0.00544574 ;	 232.8 ;	 0 ;|t -695.638 ;	 127.2 ;	 0 ;|t -0.00345852 ;	 14967
THOR:	 Q: 0 ;	1.3371 ;	1.75609 ;	0 ;	-1.15941 ;	-1.565 ;	|Torque: 4.06915e-05 ;	 4.5107 ;	 -0.43588 ;	 2.65743e-06 ;	 -0.0694039 ;	 -2.02942 ;	 |MotorD: 180 ;	 0 ;|t 0.0271277 ;	 256.61 ;	 -1.17783 ;|t 2255.35 ;	 190.617 ;	 0 ;|t -217.94 ;	 180 ;	 0 ;|t 0.00262462 ;	 111.927 ;	 0 ;|t -1101.75 ;	 -20.931 ;	 0 ;|t -1153.16 ;	 15003
LOKI:	 Q: 0.0869442 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0870203 ;	 4.60816 ;	 -0.0984739 ;	 1.9833e-05 ;	 0.939115 ;	 -0.626062 ;	 |MotorD: 184.982 ;	 0 ;|t 58.0135 ;	 245.022 ;	 -2.51791e-05 ;|t 2304.08 ;	 197.021 ;	 0 ;|t -49.2369 ;	 180 ;	 0 ;|t 0.0195882 ;	 232.8 ;	 0 ;|t -695.633 ;	 127.2 ;	 0 ;|t 0.00790721 ;	 15003
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869094 ;	 4.6082 ;	 -0.0984977 ;	 -6.95321e-07 ;	 0.939088 ;	 -0.626058 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9396 ;	 245.022 ;	 1.36294e-05 ;|t 2304.1 ;	 197.021 ;	 0 ;|t -49.2488 ;	 180 ;	 0 ;|t -0.000686737 ;	 232.8 ;	 0 ;|t -695.621 ;	 127.2 ;	 0 ;|t 0.000253694 ;	 15003
FRIGG:	 Q: 0.086945 ;	1.13485 ;	1.86787 ;	1.99737e-07 ;	-0.921528 ;	-4.4386e-08 ;	|Torque: 0.0868659 ;	 4.6081 ;	 -0.0984746 ;	 -1.99186e-05 ;	 0.939105 ;	 -0.626084 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9106 ;	 245.022 ;	 2.47409e-05 ;|t 2304.05 ;	 197.021 ;	 0 ;|t -49.2373 ;	 180 ;	 0 ;|t -0.0196727 ;	 232.8 ;	 0 ;|t -695.641 ;	 127.2 ;	 0 ;|t -0.00814472 ;	 15003
THOR:	 Q: 0 ;	1.33615 ;	1.75693 ;	0 ;	-1.15981 ;	-1.565 ;	|Torque: 3.33153e-05 ;	 4.67761 ;	 -0.597992 ;	 -6.95539e-07 ;	 -0.164662 ;	 -1.96592 ;	 |MotorD: 180 ;	 0 ;|t 0.0222102 ;	 256.556 ;	 -1.00643 ;|t 2338.8 ;	 190.665 ;	 0 ;|t -298.996 ;	 180 ;	 0 ;|t -0.000686953 ;	 111.951 ;	 0 ;|t -1031.19 ;	 -20.9543 ;	 0 ;|t -1153.16 ;	 15042
LOKI:	 Q: 0.0869442 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0870888 ;	 4.6081 ;	 -0.0984497 ;	 3.42325e-05 ;	 0.939121 ;	 -0.62607 ;	 |MotorD: 184.982 ;	 0 ;|t 58.0592 ;	 245.022 ;	 1.86006e-05 ;|t 2304.05 ;	 197.021 ;	 0 ;|t -49.2249 ;	 180 ;	 0 ;|t 0.0338098 ;	 232.8 ;	 0 ;|t -695.639 ;	 127.2 ;	 0 ;|t 0.00602301 ;	 15042
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-1.33158e-07 ;	|Torque: 0.0869197 ;	 4.60832 ;	 -0.0986418 ;	 2.80081e-06 ;	 0.939032 ;	 -0.62602 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9465 ;	 245.022 ;	 -0.000158272 ;|t 2304.16 ;	 197.021 ;	 0 ;|t -49.3209 ;	 180 ;	 0 ;|t 0.00276623 ;	 232.8 ;	 0 ;|t -695.579 ;	 127.2 ;	 0 ;|t 0.000516694 ;	 15042
FRIGG:	 Q: 0.086945 ;	1.13485 ;	1.86787 ;	1.99737e-07 ;	-0.921528 ;	-4.4386e-08 ;	|Torque: 0.0868004 ;	 4.60812 ;	 -0.0985019 ;	 -3.41701e-05 ;	 0.939097 ;	 -0.626076 ;	 |MotorD: 184.982 ;	 0 ;|t 57.8669 ;	 245.022 ;	 -2.22768e-05 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2509 ;	 180 ;	 0 ;|t -0.0337482 ;	 232.8 ;	 0 ;|t -695.634 ;	 127.2 ;	 0 ;|t -0.00614723 ;	 15042
THOR:	 Q: 0 ;	1.33535 ;	1.75763 ;	0 ;	-1.16018 ;	-1.565 ;	|Torque: 2.67257e-05 ;	 4.79136 ;	 -0.698593 ;	 -3.28199e-06 ;	 -0.225393 ;	 -1.92543 ;	 |MotorD: 180 ;	 0 ;|t 0.0178171 ;	 256.51 ;	 -0.814647 ;|t 2395.68 ;	 190.705 ;	 0 ;|t -349.296 ;	 180 ;	 0 ;|t -0.00324147 ;	 111.971 ;	 0 ;|t -986.204 ;	 -20.975 ;	 0 ;|t -1153.16 ;	 15083
LOKI:	 Q: 0.086944 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0870796 ;	 4.6081 ;	 -0.0984431 ;	 2.69965e-05 ;	 0.93912 ;	 -0.626074 ;	 |MotorD: 184.982 ;	 0 ;|t 58.0531 ;	 245.022 ;	 2.7838e-05 ;|t 2304.05 ;	 197.021 ;	 0 ;|t -49.2216 ;	 180 ;	 0 ;|t 0.0266632 ;	 232.8 ;	 0 ;|t -695.641 ;	 127.2 ;	 0 ;|t 0.0032963 ;	 15083
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-1.33158e-07 ;	|Torque: 0.086926 ;	 4.6083 ;	 -0.0986201 ;	 4.53074e-06 ;	 0.93905 ;	 -0.626033 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9507 ;	 245.022 ;	 -4.8955e-05 ;|t 2304.15 ;	 197.021 ;	 0 ;|t -49.3101 ;	 180 ;	 0 ;|t 0.0044748 ;	 232.8 ;	 0 ;|t -695.592 ;	 127.2 ;	 0 ;|t 0.00050365 ;	 15083
FRIGG:	 Q: 0.086945 ;	1.13485 ;	1.86787 ;	1.99737e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868102 ;	 4.60813 ;	 -0.0985071 ;	 -2.68647e-05 ;	 0.939083 ;	 -0.626062 ;	 |MotorD: 184.982 ;	 0 ;|t 57.8735 ;	 245.022 ;	 -3.00653e-05 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2536 ;	 180 ;	 0 ;|t -0.0265331 ;	 232.8 ;	 0 ;|t -695.621 ;	 127.2 ;	 0 ;|t -0.00344655 ;	 15083
THOR:	 Q: 0 ;	1.33535 ;	1.75763 ;	0 ;	-1.16018 ;	-1.565 ;	|Torque: 2.67257e-05 ;	 4.79136 ;	 -0.698593 ;	 -3.28199e-06 ;	 -0.225393 ;	 -1.92543 ;	 |MotorD: 180 ;	 0 ;|t 0.0178171 ;	 256.51 ;	 -0.814647 ;|t 2395.68 ;	 190.705 ;	 0 ;|t -349.296 ;	 180 ;	 0 ;|t -0.00324147 ;	 111.971 ;	 0 ;|t -986.204 ;	 -20.975 ;	 0 ;|t -1153.16 ;	 15127
LOKI:	 Q: 0.086944 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0870796 ;	 4.6081 ;	 -0.0984431 ;	 2.69965e-05 ;	 0.93912 ;	 -0.626074 ;	 |MotorD: 184.982 ;	 0 ;|t 58.0531 ;	 245.022 ;	 2.7838e-05 ;|t 2304.05 ;	 197.021 ;	 0 ;|t -49.2216 ;	 180 ;	 0 ;|t 0.0266632 ;	 232.8 ;	 0 ;|t -695.641 ;	 127.2 ;	 0 ;|t 0.0032963 ;	 15127
ODIN:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-1.33158e-07 ;	|Torque: 0.086926 ;	 4.6083 ;	 -0.0986201 ;	 4.53074e-06 ;	 0.93905 ;	 -0.626033 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9507 ;	 245.022 ;	 -4.8955e-05 ;|t 2304.15 ;	 197.021 ;	 0 ;|t -49.3101 ;	 180 ;	 0 ;|t 0.0044748 ;	 232.8 ;	 0 ;|t -695.592 ;	 127.2 ;	 0 ;|t 0.00050365 ;	 15127
FRIGG:	 Q: 0.086945 ;	1.13485 ;	1.86787 ;	1.99737e-07 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868102 ;	 4.60813 ;	 -0.0985071 ;	 -2.68647e-05 ;	 0.939083 ;	 -0.626062 ;	 |MotorD: 184.982 ;	 0 ;|t 57.8735 ;	 245.022 ;	 -3.00653e-05 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2536 ;	 180 ;	 0 ;|t -0.0265331 ;	 232.8 ;	 0 ;|t -695.621 ;	 127.2 ;	 0 ;|t -0.00344655 ;	 15127
THOR:	 Q: 0 ;	1.33474 ;	1.75818 ;	0 ;	-1.16047 ;	-1.565 ;	|Torque: 2.41214e-05 ;	 4.84739 ;	 -0.746838 ;	 -3.9077e-06 ;	 -0.25491 ;	 -1.90575 ;	 |MotorD: 180 ;	 0 ;|t 0.0160809 ;	 256.475 ;	 -0.603718 ;|t 2423.69 ;	 190.736 ;	 0 ;|t -373.419 ;	 180 ;	 0 ;|t -0.00385945 ;	 111.988 ;	 0 ;|t -964.339 ;	 -20.9916 ;	 0 ;|t -1153.16 ;	 15167
